Date,Account,Category,Subcategory,Note,INR,Income/Expense,Note2,Amount,Currency,Account2
05/01/2022 10:10,CUB - online payment,Social Life,Games,,1357.14,Expense,,1357.14,INR,
05/10/2022 22:10,CUB - online payment,Gift,Gift,with bharath,606.04,Expense,,606.04,INR,
05/12/2022 15:18,CUB - online payment,Transportation,Auto,with bharath,1161.68,Expense,,1161.68,INR,
05/24/2022 20:03,CUB - online payment,Other,From stu,,277.88,Income,,277.88,INR,
05/05/2022 19:20,CUB - online payment,Food,Parotta,with stu,15.36,Expense,,15.36,INR,
05/07/2022 20:46,CUB - online payment,Food,Milk with bharath,,95.02,Expense,,95.02,INR,
05/22/2022 20:08,CUB - online payment,Food,Kfc dinner,,87.3,Expense,,87.3,INR,
05/07/2022 09:15,CUB - online payment,Food,Water,with gobi,43.8,Expense,,43.8,INR,
05/29/2022 10:26,CUB - online payment,Food,Dinner,with stu,237.48,Expense,,237.48,INR,
05/15/2022 08:12,CUB - online payment,Food,Lunch,,146.63,Expense,,146.63,INR,
05/27/2022 20:25,CUB - online payment,Transportation,Metro,with gobi,129.38,Expense,,129.38,INR,
05/27/2022 19:08,CUB - online payment,Other,To siva,,628.59,Expense,,628.59,INR,
05/13/2022 14:57,CUB - online payment,Food,Parotta,,15.36,Expense,,15.36,INR,
05/12/2022 08:13,CUB - online payment,Other,From dad,with stu,500,Income,,500,INR,
05/01/2022 19:49,CUB - online payment,Social Life,Games,with stu,458.13,Expense,,458.13,INR,
05/19/2022 08:22,CUB - online payment,Food,Milk with bharath,with stu,452.73,Expense,,452.73,INR,
05/17/2022 12:32,CUB - online payment,Transportation,Train,,1051.17,Expense,,1051.17,INR,
05/12/2022 15:40,CUB - online payment,Food,Lunch,with stu,83.1,Expense,,83.1,INR,
05/06/2022 21:30,CUB - online payment,Food,Snacks,,422.69,Expense,,422.69,INR,
05/07/2022 13:49,CUB - online payment,Food,Snacks,with gobi,140.97,Expense,,140.97,INR,
05/17/2022 09:46,CUB - online payment,Other,From stu,,127.42,Income,,127.42,INR,
05/01/2022 09:51,CUB - online payment,Food,Dinner,with company,17.78,Expense,,17.78,INR,
05/28/2022 17:16,CUB - online payment,Food,Dinner,with company,41.35,Expense,,41.35,INR,
05/31/2022 11:53,CUB - online payment,Food,Lunch,,110.02,Expense,,110.02,INR,
05/20/2022 08:16,CUB - online payment,Food,Water,with bharath,153.78,Expense,,153.78,INR,
05/09/2022 20:59,CUB - online payment,Social Life,Beer,with stu,645.07,Expense,,645.07,INR,
05/03/2022 11:25,CUB - online payment,Food,Parotta,,627.04,Expense,,627.04,INR,
05/13/2022 18:05,CUB - online payment,Food,Dinner,,435.46,Expense,,435.46,INR,
05/20/2022 15:28,CUB - online payment,Food,Kfc dinner,with gobi,254.1,Expense,,254.1,INR,
05/26/2022 19:20,CUB - online payment,Other,To gobi,,642.5,Expense,,642.5,INR,
05/29/2022 22:34,CUB - online payment,Food,Corn,with gobi,538.22,Expense,,538.22,INR,
05/03/2022 19:42,CUB - online payment,Food,Dinner,with stu,140.91,Expense,,140.91,INR,
05/31/2022 11:17,CUB - online payment,Other,To vicky,,244.67,Expense,,244.67,INR,
05/19/2022 21:00,CUB - online payment,Food,Breakfast,with gobi,33.25,Expense,,33.25,INR,
05/18/2022 21:02,CUB - online payment,Food,Kfc dinner,with company,25.62,Expense,,25.62,INR,
05/14/2022 17:27,CUB - online payment,Food,Milk with bharath,with gobi,47.12,Expense,,47.12,INR,
05/04/2022 13:35,CUB - online payment,Household,Mirror,,574.65,Expense,,574.65,INR,
05/26/2022 17:57,CUB - online payment,Other,From stu,,384.41,Income,,384.41,INR,
05/21/2022 11:02,CUB - online payment,Food,Water,with stu,359.82,Expense,,359.82,INR,
05/26/2022 15:05,CUB - online payment,Transportation,Taxi,,1454.75,Expense,,1454.75,INR,
05/18/2022 22:27,CUB - online payment,Social Life,Games,,118.4,Expense,,118.4,INR,
05/04/2022 09:12,CUB - online payment,Household,Rent,with stu,4531.89,Expense,,4531.89,INR,
05/15/2022 11:11,CUB - online payment,Food,Water,with company,151.58,Expense,,151.58,INR,
05/24/2022 12:59,CUB - online payment,Food,Snacks,with stu,213.76,Expense,,213.76,INR,
05/01/2022 15:36,CUB - online payment,Social Life,Beer,,1175.44,Expense,,1175.44,INR,
05/12/2022 08:59,CUB - online payment,Transportation,Metro,with bharath,705.69,Expense,,705.69,INR,
05/07/2022 17:36,CUB - online payment,Food,Corn,with bharath,29.67,Expense,,29.67,INR,
05/04/2022 15:21,CUB - online payment,Transportation,Bus ticket,with gobi,46.65,Expense,,46.65,INR,
05/17/2022 21:42,CUB - online payment,Food,Lunch,,694.12,Expense,,694.12,INR,
05/05/2022 17:59,CUB - online payment,Food,Parotta,,109.75,Expense,,109.75,INR,
05/02/2022 08:58,CUB - online payment,Food,Kfc dinner,with bharath,463.26,Expense,,463.26,INR,
05/30/2022 08:54,CUB - online payment,Food,Kfc dinner,with gobi,82.68,Expense,,82.68,INR,
05/19/2022 21:59,CUB - online payment,Food,Breakfast,,603.52,Expense,,603.52,INR,
05/25/2022 13:31,CUB - online payment,Food,Corn,,492.43,Expense,,492.43,INR,
05/18/2022 10:38,CUB - online payment,Other,To gobi,with bharath,98.38,Expense,,98.38,INR,
05/12/2022 21:31,CUB - online payment,Other,From friend,with stu,49.77,Income,,49.77,INR,
05/22/2022 18:51,CUB - online payment,Transportation,Rapido,with stu,1173.43,Expense,,1173.43,INR,
05/02/2022 14:36,CUB - online payment,Social Life,Beer,,1676.73,Expense,,1676.73,INR,
05/24/2022 18:57,CUB - online payment,Food,Corn,,13.43,Expense,,13.43,INR,
05/26/2022 12:19,CUB - online payment,Food,Dinner,,212.99,Expense,,212.99,INR,
05/07/2022 12:35,CUB - online payment,Social Life,Badminton,,1026.34,Expense,,1026.34,INR,
05/31/2022 17:03,CUB - online payment,Food,Snacks,,421.43,Expense,,421.43,INR,
05/31/2022 09:51,CUB - online payment,Food,Snacks,with gobi,160.68,Expense,,160.68,INR,
05/28/2022 11:25,CUB - online payment,Food,Breakfast,with company,389.09,Expense,,389.09,INR,
05/11/2022 13:41,CUB - online payment,Food,Milk with bharath,with gobi,552.23,Expense,,552.23,INR,
05/25/2022 18:45,CUB - online payment,Transportation,Auto,with stu,245.15,Expense,,245.15,INR,
05/05/2022 09:35,CUB - online payment,Food,Dinner,with company,149.06,Expense,,149.06,INR,
05/12/2022 13:17,CUB - online payment,Food,Breakfast,with company,145.87,Expense,,145.87,INR,
05/03/2022 21:22,CUB - online payment,Household,Rent,with company,4530.56,Expense,,4530.56,INR,
05/02/2022 10:00,CUB - salary,Other,Salary,Monthly salary,30000.0,Income,,30000.0,INR,
06/27/2022 10:23,CUB - online payment,Other,From dad,,1500,Income,,1500,INR,
06/10/2022 13:44,CUB - online payment,Food,Lunch,,455.61,Expense,,455.61,INR,
06/08/2022 08:31,CUB - online payment,Food,Snacks,,695.72,Expense,,695.72,INR,
06/07/2022 22:57,CUB - online payment,Other,To gobi,,252.58,Expense,,252.58,INR,
06/12/2022 14:05,CUB - online payment,Social Life,Badminton,,558.73,Expense,,558.73,INR,
06/11/2022 22:26,CUB - online payment,Other,To kumara,with stu,188.87,Expense,,188.87,INR,
06/26/2022 14:20,CUB - online payment,Social Life,Movie,,1546.7,Expense,,1546.7,INR,
06/25/2022 20:36,CUB - online payment,Food,Breakfast,with gobi,435.91,Expense,,435.91,INR,
06/05/2022 21:57,CUB - online payment,Food,Corn,,287.14,Expense,,287.14,INR,
06/23/2022 10:27,CUB - online payment,Food,Milk with bharath,with company,60.2,Expense,,60.2,INR,
06/10/2022 21:26,CUB - online payment,Food,Corn,,209.13,Expense,,209.13,INR,
06/22/2022 08:52,CUB - online payment,Transportation,Bus ticket,,1542.95,Expense,,1542.95,INR,
06/02/2022 18:58,CUB - online payment,Food,Milk with bharath,,696.13,Expense,,696.13,INR,
06/30/2022 21:11,CUB - online payment,Food,Milk with bharath,,97.53,Expense,,97.53,INR,
06/16/2022 20:41,CUB - online payment,Social Life,Beer,with gobi,368.03,Expense,,368.03,INR,
06/07/2022 12:00,CUB - online payment,Food,Breakfast,with stu,70.22,Expense,,70.22,INR,
06/25/2022 13:46,CUB - online payment,Food,Snacks,,92.6,Expense,,92.6,INR,
06/24/2022 19:23,CUB - online payment,Transportation,Bus ticket,,823.46,Expense,,823.46,INR,
06/13/2022 11:32,CUB - online payment,Household,Stuffs,with bharath,17.58,Expense,,17.58,INR,
06/20/2022 09:19,CUB - online payment,Food,Corn,,40.31,Expense,,40.31,INR,
06/11/2022 20:18,CUB - online payment,Food,Breakfast,,629.09,Expense,,629.09,INR,
06/07/2022 11:34,CUB - online payment,Household,Rent,with bharath,4693.02,Expense,,4693.02,INR,
06/19/2022 12:09,CUB - online payment,Social Life,Badminton,with stu,663.23,Expense,,663.23,INR,
06/20/2022 13:45,CUB - online payment,Other,To vicky,,55.27,Expense,,55.27,INR,
06/26/2022 11:58,CUB - online payment,Food,Pizza,with company,48.66,Expense,,48.66,INR,
06/06/2022 20:50,CUB - online payment,Apparel,Hoodie,,1155.67,Expense,,1155.67,INR,
06/12/2022 14:46,CUB - online payment,Food,Kfc dinner,with stu,550.18,Expense,,550.18,INR,
06/07/2022 21:37,CUB - online payment,Food,Dinner,with bharath,292.79,Expense,,292.79,INR,
06/25/2022 18:36,CUB - online payment,Transportation,Bus ticket,,1521.07,Expense,,1521.07,INR,
06/05/2022 11:08,CUB - online payment,Social Life,Beer,with gobi,1648.23,Expense,,1648.23,INR,
06/21/2022 22:31,CUB - online payment,Food,Breakfast,with bharath,89.81,Expense,,89.81,INR,
06/17/2022 08:06,CUB - online payment,Food,Kfc dinner,,279.74,Expense,,279.74,INR,
06/01/2022 08:43,CUB - online payment,Transportation,Bus ticket,with bharath,421.1,Expense,,421.1,INR,
06/19/2022 19:35,CUB - online payment,Social Life,Beer,with stu,685.68,Expense,,685.68,INR,
06/24/2022 20:41,CUB - online payment,Food,Snacks,with company,644.66,Expense,,644.66,INR,
06/16/2022 11:49,CUB - online payment,Food,Water,,78.3,Expense,,78.3,INR,
06/29/2022 13:09,CUB - online payment,Other,From dad,with gobi,2000,Income,,2000,INR,
06/05/2022 21:38,CUB - online payment,Food,Kfc dinner,with company,56.81,Expense,,56.81,INR,
06/13/2022 09:08,CUB - online payment,Other,To vicky,,95.03,Expense,,95.03,INR,
06/29/2022 15:33,CUB - online payment,Food,Dinner,,10.18,Expense,,10.18,INR,
06/01/2022 14:24,CUB - online payment,Social Life,Beer,with company,123.71,Expense,,123.71,INR,
06/30/2022 19:52,CUB - online payment,Food,Snacks,with gobi,450.53,Expense,,450.53,INR,
06/01/2022 17:06,CUB - online payment,Food,Parotta,with company,489.99,Expense,,489.99,INR,
06/03/2022 18:03,CUB - online payment,Food,Dinner,with stu,77.89,Expense,,77.89,INR,
06/02/2022 12:58,CUB - online payment,Food,Kfc dinner,,343.91,Expense,,343.91,INR,
06/06/2022 08:17,CUB - online payment,Food,Pizza,,178.51,Expense,,178.51,INR,
06/30/2022 19:56,CUB - online payment,Transportation,Auto,with gobi,1386.92,Expense,,1386.92,INR,
06/06/2022 20:58,CUB - online payment,Food,Breakfast,with stu,403.67,Expense,,403.67,INR,
06/09/2022 08:41,CUB - online payment,Other,To kumara,,288.15,Expense,,288.15,INR,
06/02/2022 18:52,CUB - online payment,Food,Water,,277.31,Expense,,277.31,INR,
06/09/2022 14:59,CUB - online payment,Food,Snacks,,637.61,Expense,,637.61,INR,
06/03/2022 19:31,CUB - online payment,Household,Stuffs,,625.19,Expense,,625.19,INR,
06/30/2022 14:22,CUB - online payment,Food,Snacks,,413.22,Expense,,413.22,INR,
06/04/2022 12:26,CUB - online payment,Food,Pizza,with company,200.33,Expense,,200.33,INR,
06/08/2022 12:11,CUB - online payment,Social Life,Movie,,528.02,Expense,,528.02,INR,
06/25/2022 11:04,CUB - online payment,Social Life,Movie,with bharath,162.47,Expense,,162.47,INR,
06/22/2022 09:58,CUB - online payment,Food,Snacks,,48.88,Expense,,48.88,INR,
06/30/2022 12:11,CUB - online payment,Social Life,Beer,,1254.49,Expense,,1254.49,INR,
06/17/2022 18:51,CUB - online payment,Apparel,Earphone,,1617.64,Expense,,1617.64,INR,
06/15/2022 21:17,CUB - online payment,Transportation,Metro,,1014.43,Expense,,1014.43,INR,
06/24/2022 21:39,CUB - online payment,Food,Dinner,,306.32,Expense,,306.32,INR,
06/06/2022 11:14,CUB - online payment,Transportation,Bus ticket,,412.23,Expense,,412.23,INR,
06/22/2022 13:28,CUB - online payment,Food,Snacks,with bharath,444.43,Expense,,444.43,INR,
06/10/2022 17:30,CUB - online payment,Food,Milk with bharath,with bharath,573.56,Expense,,573.56,INR,
06/05/2022 09:43,CUB - online payment,Food,Water,with gobi,47.53,Expense,,47.53,INR,
06/25/2022 20:08,CUB - online payment,Food,Kfc dinner,,609.12,Expense,,609.12,INR,
06/06/2022 18:51,CUB - online payment,Food,Water,,218.07,Expense,,218.07,INR,
06/19/2022 20:53,CUB - online payment,Food,Snacks,,514.98,Expense,,514.98,INR,
06/08/2022 17:53,CUB - online payment,Beauty,Showergel,with gobi,99.34,Expense,,99.34,INR,
06/23/2022 14:08,CUB - online payment,Social Life,Games,,1300.02,Expense,,1300.02,INR,
06/17/2022 08:25,CUB - online payment,Other,To gobi,with company,233.97,Expense,,233.97,INR,
06/03/2022 13:10,CUB - online payment,Household,Rent,,4654.35,Expense,,4654.35,INR,
06/16/2022 09:21,CUB - online payment,Food,Parotta,,242.41,Expense,,242.41,INR,
06/11/2022 13:22,CUB - online payment,Food,Pizza,with gobi,36.46,Expense,,36.46,INR,
06/08/2022 20:56,CUB - online payment,Food,Kfc dinner,with company,379.1,Expense,,379.1,INR,
06/02/2022 12:51,CUB - online payment,Food,Lunch,,439.6,Expense,,439.6,INR,
06/10/2022 09:53,CUB - online payment,Household,Stuffs,with gobi,348.5,Expense,,348.5,INR,
06/29/2022 13:36,CUB - online payment,Food,Breakfast,,267.57,Expense,,267.57,INR,
06/29/2022 20:56,CUB - online payment,Other,To barath,with stu,89.76,Expense,,89.76,INR,
06/27/2022 14:41,CUB - online payment,Food,Snacks,,55.5,Expense,,55.5,INR,
06/03/2022 12:05,CUB - online payment,Food,Parotta,,189.41,Expense,,189.41,INR,
06/13/2022 14:55,CUB - online payment,Food,Kfc dinner,,238.7,Expense,,238.7,INR,
06/08/2022 21:21,CUB - online payment,Food,Kfc dinner,with bharath,316.25,Expense,,316.25,INR,
06/10/2022 13:56,CUB - online payment,Food,Parotta,,494.98,Expense,,494.98,INR,
06/05/2022 12:09,CUB - online payment,Food,Water,,192.55,Expense,,192.55,INR,
06/30/2022 20:33,CUB - online payment,Food,Water,with bharath,21.4,Expense,,21.4,INR,
06/30/2022 09:27,CUB - online payment,Food,Pizza,,525.38,Expense,,525.38,INR,
06/02/2022 22:52,CUB - online payment,Food,Lunch,with gobi,11.31,Expense,,11.31,INR,
06/05/2022 15:53,CUB - online payment,Food,Pizza,with gobi,90.34,Expense,,90.34,INR,
06/24/2022 19:11,CUB - online payment,Other,To gobi,with stu,263.0,Expense,,263.0,INR,
06/20/2022 18:59,CUB - online payment,Food,Pizza,,77.67,Expense,,77.67,INR,
06/23/2022 08:11,CUB - online payment,Household,Stuffs,,613.42,Expense,,613.42,INR,
06/09/2022 10:19,CUB - online payment,Food,Snacks,,561.79,Expense,,561.79,INR,
06/22/2022 15:45,CUB - online payment,Food,Snacks,with stu,130.04,Expense,,130.04,INR,
06/22/2022 17:48,CUB - online payment,Food,Corn,,355.11,Expense,,355.11,INR,
06/04/2022 21:48,CUB - online payment,Food,Milk with bharath,with company,30.42,Expense,,30.42,INR,
06/12/2022 19:14,CUB - online payment,Food,Milk with bharath,with company,696.81,Expense,,696.81,INR,
06/10/2022 22:22,CUB - online payment,Food,Dinner,with bharath,72.51,Expense,,72.51,INR,
06/18/2022 15:01,CUB - online payment,Food,Water,,90.7,Expense,,90.7,INR,
06/22/2022 12:21,CUB - online payment,Household,Stuffs,with bharath,72.78,Expense,,72.78,INR,
06/08/2022 14:27,CUB - online payment,Food,Snacks,,158.1,Expense,,158.1,INR,
06/23/2022 12:06,CUB - online payment,Food,Kfc dinner,,99.8,Expense,,99.8,INR,
06/26/2022 08:37,CUB - online payment,Transportation,Taxi,with gobi,821.65,Expense,,821.65,INR,
06/18/2022 11:27,CUB - online payment,Food,Parotta,,276.28,Expense,,276.28,INR,
06/16/2022 09:12,CUB - online payment,Household,Stuffs,,84.09,Expense,,84.09,INR,
06/29/2022 13:30,CUB - online payment,Food,Parotta,with gobi,94.28,Expense,,94.28,INR,
06/19/2022 14:52,CUB - online payment,Food,Parotta,with gobi,24.21,Expense,,24.21,INR,
06/12/2022 09:15,CUB - online payment,Food,Lunch,with gobi,31.58,Expense,,31.58,INR,
06/25/2022 14:23,CUB - online payment,Food,Corn,with bharath,62.6,Expense,,62.6,INR,
06/27/2022 12:43,CUB - online payment,Food,Dinner,with gobi,551.66,Expense,,551.66,INR,
06/08/2022 18:51,CUB - online payment,Other,From stu,with stu,380.66,Income,,380.66,INR,
06/10/2022 10:18,CUB - online payment,Other,To gobi,with bharath,79.75,Expense,,79.75,INR,
06/14/2022 17:14,CUB - online payment,Food,Milk with bharath,with stu,545.54,Expense,,545.54,INR,
06/25/2022 21:48,CUB - online payment,Food,Breakfast,,36.28,Expense,,36.28,INR,
06/08/2022 14:41,CUB - online payment,Food,Corn,with company,601.18,Expense,,601.18,INR,
06/06/2022 09:23,CUB - online payment,Food,Pizza,,42.91,Expense,,42.91,INR,
06/12/2022 13:21,CUB - online payment,Social Life,Movie,with company,335.92,Expense,,335.92,INR,
06/02/2022 12:46,CUB - online payment,Food,Lunch,,272.38,Expense,,272.38,INR,
06/05/2022 18:51,CUB - online payment,Food,Dinner,with company,496.0,Expense,,496.0,INR,
06/12/2022 09:16,CUB - online payment,Food,Parotta,with company,83.26,Expense,,83.26,INR,
06/04/2022 10:00,CUB - salary,Other,Salary,Monthly salary,30000.0,Income,,30000.0,INR,
07/28/2022 10:20,CUB - online payment,Food,Dinner,with bharath,34.81,Expense,,34.81,INR,
07/10/2022 20:55,CUB - online payment,Food,Corn,,41.6,Expense,,41.6,INR,
07/12/2022 13:39,CUB - online payment,Food,Water,,94.65,Expense,,94.65,INR,
07/10/2022 18:00,CUB - online payment,Food,Kfc dinner,,74.45,Expense,,74.45,INR,
07/17/2022 19:17,CUB - online payment,Food,Breakfast,,153.64,Expense,,153.64,INR,
07/12/2022 18:54,CUB - online payment,Food,Kfc dinner,with bharath,91.76,Expense,,91.76,INR,
07/20/2022 22:19,CUB - online payment,Food,Parotta,,567.7,Expense,,567.7,INR,
07/16/2022 11:19,CUB - online payment,Transportation,Rapido,with gobi,444.41,Expense,,444.41,INR,
07/11/2022 11:41,CUB - online payment,Food,Corn,,85.62,Expense,,85.62,INR,
07/01/2022 22:20,CUB - online payment,Transportation,Train,,1558.78,Expense,,1558.78,INR,
07/27/2022 20:19,CUB - online payment,Food,Corn,,367.08,Expense,,367.08,INR,
07/30/2022 13:40,CUB - online payment,Food,Kfc dinner,with company,99.29,Expense,,99.29,INR,
07/13/2022 15:13,CUB - online payment,Food,Lunch,with company,281.78,Expense,,281.78,INR,
07/07/2022 13:59,CUB - online payment,Food,Parotta,with stu,93.13,Expense,,93.13,INR,
07/29/2022 13:13,CUB - online payment,Other,From stu,,575.67,Income,,575.67,INR,
07/10/2022 11:38,CUB - online payment,Food,Parotta,,177.55,Expense,,177.55,INR,
07/17/2022 11:22,CUB - online payment,Food,Breakfast,with bharath,635.85,Expense,,635.85,INR,
07/30/2022 22:21,CUB - online payment,Food,Pizza,with bharath,418.58,Expense,,418.58,INR,
07/29/2022 13:51,CUB - online payment,Food,Water,with bharath,624.34,Expense,,624.34,INR,
07/06/2022 12:28,CUB - online payment,Other,From stu,,93.25,Income,,93.25,INR,
07/04/2022 14:59,CUB - online payment,Food,Milk with bharath,,86.06,Expense,,86.06,INR,
07/05/2022 21:43,CUB - online payment,Food,Snacks,,41.32,Expense,,41.32,INR,
07/28/2022 20:34,CUB - online payment,Food,Water,,102.07,Expense,,102.07,INR,
07/03/2022 15:47,CUB - online payment,Food,Dinner,,74.78,Expense,,74.78,INR,
07/21/2022 09:17,CUB - online payment,Transportation,Auto,,843.72,Expense,,843.72,INR,
07/21/2022 14:39,CUB - online payment,Food,Lunch,with stu,296.48,Expense,,296.48,INR,
07/30/2022 20:28,CUB - online payment,Food,Corn,with stu,537.61,Expense,,537.61,INR,
07/22/2022 11:37,CUB - online payment,Food,Dinner,with stu,72.1,Expense,,72.1,INR,
07/17/2022 18:10,CUB - online payment,Food,Lunch,,214.17,Expense,,214.17,INR,
07/18/2022 09:55,CUB - online payment,Food,Snacks,with company,203.14,Expense,,203.14,INR,
07/26/2022 10:15,CUB - online payment,Transportation,Metro,with company,1460.6,Expense,,1460.6,INR,
07/04/2022 19:25,CUB - online payment,Food,Kfc dinner,with company,172.76,Expense,,172.76,INR,
07/03/2022 15:20,CUB - online payment,Transportation,Taxi,with gobi,977.38,Expense,,977.38,INR,
07/04/2022 17:31,CUB - online payment,Food,Snacks,,27.76,Expense,,27.76,INR,
